Id:,26139
Estación:,HERMOSILLO II (DGE)-SON
Posición:,29.0988888889N -110.965833333W
Variable:,Unidades Calor (oD)
Fecha Inicial:,01/01/1973
Fecha Final:,10/01/2016
No Dato:,nan
Mes,Día,Anio,Datos
05,20,1995,15.1
05,21,1995,15.38
05,22,1995,16.13
05,23,1995,15.54
05,24,1995,15.24
05,25,1995,15.17
05,26,1995,14.64
05,27,1995,15.4
05,28,1995,14.34
05,29,1995,15.6
05,30,1995,16.72
05,31,1995,17.85
06,01,1995,17.46
06,02,1995,17.2
06,03,1995,16.4
06,04,1995,16.35
06,05,1995,16.98
06,06,1995,17.09
06,07,1995,16.44
06,08,1995,16.0
06,09,1995,15.02
06,10,1995,16.35
06,11,1995,17.18
06,12,1995,18.15
06,13,1995,18.47
06,14,1995,18.32
06,15,1995,17.22
06,16,1995,17.45
06,17,1995,16.06
06,18,1995,16.14
06,19,1995,17.91
06,20,1995,18.12
06,21,1995,18.3
06,22,1995,17.99
06,23,1995,17.87
06,24,1995,18.41
06,25,1995,18.09
06,26,1995,19.34
06,27,1995,19.7
06,28,1995,19.2
06,29,1995,19.49
06,30,1995,19.68
07,01,1995,19.3
07,02,1995,19.56
07,03,1995,18.96
07,04,1995,18.47
07,05,1995,17.91
07,06,1995,18.67
07,07,1995,19.44
07,08,1995,19.68
07,09,1995,19.69
07,10,1995,18.83
07,11,1995,18.03
07,12,1995,18.4
07,13,1995,18.79
07,14,1995,19.36
07,15,1995,17.03
07,16,1995,18.31
07,17,1995,18.53
07,18,1995,18.53
07,19,1995,17.61
07,20,1995,18.71
07,21,1995,19.25
07,22,1995,19.39
07,23,1995,19.42
07,24,1995,19.67
07,25,1995,19.71
07,26,1995,19.79
07,27,1995,19.8
07,28,1995,19.69
07,29,1995,19.06
07,30,1995,19.57
07,31,1995,17.99
08,01,1995,17.72
08,02,1995,19.11
08,03,1995,19.28
08,04,1995,19.79
08,05,1995,19.8
08,06,1995,19.26
08,07,1995,18.73
08,08,1995,19.57
08,09,1995,19.53
08,10,1995,19.87
08,11,1995,19.71
08,12,1995,17.9
08,13,1995,18.06
08,14,1995,17.0
08,15,1995,17.19
08,16,1995,18.29
08,17,1995,18.81
08,18,1995,19.06
08,19,1995,19.24
08,20,1995,19.26
08,21,1995,19.08
08,22,1995,19.8
08,23,1995,19.95
08,24,1995,18.33
08,25,1995,18.6
08,26,1995,19.17
08,27,1995,19.52
08,28,1995,19.69
08,29,1995,17.62
08,30,1995,18.21
08,31,1995,19.36
09,01,1995,19.08
09,02,1995,19.21
09,03,1995,18.91
09,04,1995,19.78
09,05,1995,17.94
09,06,1995,19.38
09,07,1995,19.55
09,08,1995,19.55
09,09,1995,18.21
09,10,1995,19.2
09,11,1995,19.14
09,12,1995,18.98
09,13,1995,18.73
09,14,1995,18.13
09,15,1995,16.91
09,16,1995,17.93
09,17,1995,18.59
09,18,1995,18.65
09,19,1995,18.45
09,20,1995,18.79
09,21,1995,18.72
09,22,1995,19.02
09,23,1995,18.77
09,24,1995,18.98
09,25,1995,18.5
09,26,1995,18.45
09,27,1995,19.24
09,28,1995,19.16
09,29,1995,17.55
09,30,1995,16.66
10,01,1995,16.5
10,02,1995,16.62
10,03,1995,16.99
10,04,1995,16.67
10,05,1995,16.93
10,06,1995,16.78
10,07,1995,17.04
10,08,1995,16.56
10,09,1995,16.4
10,10,1995,16.67
10,11,1995,16.61
10,12,1995,17.62
10,13,1995,17.34
10,14,1995,18.06
10,15,1995,17.69
10,16,1995,16.72
10,17,1995,16.13
10,18,1995,16.06
10,19,1995,15.5
10,20,1995,16.54
10,21,1995,17.09
10,22,1995,16.44
10,23,1995,14.44
10,24,1995,13.59
10,25,1995,12.99
10,26,1995,13.22
10,27,1995,13.54
10,28,1995,14.41
10,29,1995,14.89
10,30,1995,13.75
10,31,1995,12.25
11,01,1995,11.75
11,02,1995,11.25
11,03,1995,11.75
11,04,1995,9.0
11,05,1995,9.5
11,06,1995,12.0
11,07,1995,12.5
11,08,1995,12.64
11,09,1995,12.25
11,10,1995,13.8
11,11,1995,14.0
11,12,1995,14.0
11,13,1995,13.7
11,14,1995,13.46
11,15,1995,13.1
11,16,1995,12.85
11,17,1995,13.23
11,18,1995,12.99
11,19,1995,14.52
11,20,1995,14.18
11,21,1995,14.15
11,22,1995,14.28
11,23,1995,13.35
11,24,1995,13.4
11,25,1995,13.63
11,26,1995,13.7
11,27,1995,12.25
11,28,1995,9.25
11,29,1995,10.25
11,30,1995,11.98
12,01,1995,12.47
12,02,1995,11.4
12,03,1995,12.22
12,04,1995,12.47
12,05,1995,12.47
12,06,1995,13.0
12,07,1995,12.56
12,08,1995,10.75
12,09,1995,11.5
12,10,1995,11.75
12,11,1995,12.26
12,12,1995,11.73
12,13,1995,11.4
12,14,1995,9.5
12,15,1995,9.5
12,16,1995,7.75
12,17,1995,7.0
12,18,1995,5.34
12,19,1995,5.69
12,20,1995,5.34
12,21,1995,5.81
12,22,1995,5.2
12,23,1995,5.58
12,24,1995,5.58
12,25,1995,6.41
12,26,1995,3.42
12,27,1995,7.69
12,28,1995,7.29
12,29,1995,6.29
12,30,1995,4.03
12,31,1995,6.3
01,01,1996,7.29
01,02,1996,5.34
01,03,1996,6.06
01,04,1996,6.65
01,05,1996,6.77
01,06,1996,7.63
01,07,1996,10.0
01,08,1996,10.58
01,09,1996,10.74
01,10,1996,10.25
01,11,1996,10.9
01,12,1996,9.75
01,13,1996,10.83
01,14,1996,10.41
01,15,1996,11.28
01,16,1996,11.57
01,17,1996,9.25
01,18,1996,8.13
01,19,1996,9.34
01,20,1996,8.43
01,21,1996,7.74
01,22,1996,7.5
01,23,1996,4.4
01,24,1996,5.85
01,25,1996,5.62
01,26,1996,7.14
01,27,1996,8.37
01,28,1996,8.85
01,29,1996,10.25
01,30,1996,11.08
01,31,1996,12.0
02,01,1996,8.75
02,02,1996,7.75
02,03,1996,7.29
02,04,1996,9.0
02,05,1996,10.74
02,06,1996,12.01
02,07,1996,10.75
02,08,1996,12.5
02,09,1996,12.22
02,10,1996,11.5
02,11,1996,12.0
02,12,1996,12.25
02,13,1996,10.25
02,14,1996,8.5
02,15,1996,11.4
02,16,1996,12.63
02,17,1996,12.86
02,18,1996,13.34
02,19,1996,13.21
02,20,1996,13.33
02,21,1996,13.64
02,22,1996,11.48
02,23,1996,9.75
02,24,1996,7.75
02,25,1996,8.75
02,26,1996,4.75
02,27,1996,5.87
02,28,1996,6.54
02,29,1996,8.23
03,01,1996,8.52
03,02,1996,8.02
03,03,1996,8.78
03,04,1996,9.53
03,05,1996,10.25
03,06,1996,10.0
03,07,1996,11.15
03,08,1996,12.86
03,09,1996,13.1
03,10,1996,13.77
03,11,1996,13.46
03,12,1996,13.33
03,13,1996,9.0
03,14,1996,7.75
03,15,1996,8.29
03,16,1996,10.0
03,17,1996,10.58
03,18,1996,12.86
03,19,1996,13.63
03,20,1996,14.8
03,21,1996,14.87
03,22,1996,13.59
03,23,1996,9.5
03,24,1996,10.0
03,25,1996,10.25
03,26,1996,8.25
03,27,1996,10.72
03,28,1996,10.25
03,29,1996,11.75
03,30,1996,11.0
03,31,1996,13.96
04,01,1996,14.15
04,02,1996,14.32
04,03,1996,13.8
04,04,1996,12.0
04,05,1996,12.71
04,06,1996,12.5
04,07,1996,12.31
04,08,1996,13.1
04,09,1996,15.0
04,10,1996,14.18
04,11,1996,12.96
04,12,1996,12.56
04,13,1996,12.22
04,14,1996,12.87
04,15,1996,14.56
04,16,1996,14.1
04,17,1996,14.56
04,18,1996,15.02
04,19,1996,12.59
04,20,1996,12.26
04,21,1996,12.74
04,22,1996,13.07
04,23,1996,14.11
04,24,1996,14.69
04,25,1996,15.4
04,26,1996,15.24
04,27,1996,16.09
04,28,1996,15.24
04,29,1996,14.56
04,30,1996,15.13
05,01,1996,16.19
05,02,1996,16.3
05,03,1996,15.81
05,04,1996,15.87
05,05,1996,16.13
05,06,1996,16.54
05,07,1996,16.51
05,08,1996,16.56
05,09,1996,16.03
05,10,1996,16.13
05,11,1996,16.85
05,12,1996,17.97
05,13,1996,18.15
05,14,1996,18.15
05,15,1996,17.38
05,16,1996,17.45
05,17,1996,16.82
05,18,1996,16.66
05,19,1996,17.22
05,20,1996,17.18
05,21,1996,17.14
05,22,1996,17.25
05,23,1996,16.81
05,24,1996,16.3
05,25,1996,14.31
05,26,1996,13.91
05,27,1996,14.8
05,28,1996,16.13
05,29,1996,15.66
05,30,1996,15.6
05,31,1996,15.44
06,01,1996,17.04
06,02,1996,17.75
06,03,1996,18.52
06,04,1996,18.83
06,05,1996,18.79
06,06,1996,18.92
06,07,1996,19.44
06,08,1996,19.39
06,09,1996,19.43
06,10,1996,19.65
06,11,1996,19.7
06,12,1996,18.34
06,13,1996,19.05
06,14,1996,19.03
06,15,1996,19.06
06,16,1996,18.75
06,17,1996,19.16
06,18,1996,19.44
06,19,1996,19.25
06,20,1996,18.55
06,21,1996,18.68
06,22,1996,19.03
06,23,1996,18.71
06,24,1996,19.01
06,25,1996,18.5
06,26,1996,18.69
06,27,1996,18.45
06,28,1996,18.68
06,29,1996,18.9
06,30,1996,19.41
07,01,1996,19.42
07,02,1996,19.63
07,03,1996,19.36
07,04,1996,19.67
07,05,1996,19.87
07,06,1996,19.65
07,07,1996,18.44
07,08,1996,18.36
07,09,1996,18.15
07,10,1996,18.29
07,11,1996,18.84
07,12,1996,19.0
07,13,1996,18.94
07,14,1996,17.0
07,15,1996,18.29
07,16,1996,18.41
07,17,1996,18.65
07,18,1996,19.06
07,19,1996,19.4
07,20,1996,19.06
07,21,1996,19.37
07,22,1996,18.56
07,23,1996,17.77
07,24,1996,18.65
07,25,1996,19.61
07,26,1996,19.28
07,27,1996,18.98
07,28,1996,19.36
07,29,1996,19.69
07,30,1996,19.7
07,31,1996,20.0
08,01,1996,16.83
08,02,1996,18.98
08,03,1996,19.03
08,04,1996,19.59
08,05,1996,19.61
08,06,1996,19.05
08,07,1996,19.1
08,08,1996,19.5
08,09,1996,17.77
08,10,1996,18.65
08,11,1996,19.06
08,12,1996,18.96
08,13,1996,19.32
08,14,1996,19.35
08,15,1996,19.19
08,16,1996,19.58
08,17,1996,17.13
08,18,1996,17.88
08,19,1996,17.82
08,20,1996,19.06
08,21,1996,19.25
08,22,1996,19.65
08,23,1996,19.67
08,24,1996,19.88
08,25,1996,19.86
08,26,1996,16.81
08,27,1996,17.43
08,28,1996,18.03
08,29,1996,18.19
08,30,1996,18.41
08,31,1996,18.41
09,01,1996,18.88
09,02,1996,18.97
09,03,1996,18.91
09,04,1996,18.77
09,05,1996,18.45
09,06,1996,18.77
09,07,1996,18.17
09,08,1996,18.98
09,09,1996,18.17
09,10,1996,19.01
09,11,1996,18.65
09,12,1996,18.83
09,13,1996,18.81
09,14,1996,16.85
09,15,1996,16.37
09,16,1996,17.09
09,17,1996,17.28
09,18,1996,16.98
09,19,1996,16.98
09,20,1996,17.25
09,21,1996,16.93
09,22,1996,17.36
09,23,1996,17.82
09,24,1996,18.53
09,25,1996,18.45
09,26,1996,17.67
09,27,1996,18.04
09,28,1996,18.17
09,29,1996,17.93
09,30,1996,17.54
10,01,1996,17.54
10,02,1996,18.0
10,03,1996,17.93
10,04,1996,17.54
10,05,1996,17.93
10,06,1996,17.54
10,07,1996,18.37
10,08,1996,18.31
10,09,1996,18.31
10,10,1996,17.93
10,11,1996,18.21
10,12,1996,17.97
10,13,1996,18.41
10,14,1996,17.88
10,15,1996,18.29
10,16,1996,17.13
10,17,1996,16.23
10,18,1996,15.69
10,19,1996,15.86
10,20,1996,13.5
10,21,1996,12.75
10,22,1996,11.0
10,23,1996,8.75
10,24,1996,9.5
10,25,1996,11.25
10,26,1996,8.25
10,27,1996,8.75
10,28,1996,8.5
10,29,1996,10.5
10,30,1996,10.25
10,31,1996,10.0
11,01,1996,10.25
11,02,1996,9.5
11,03,1996,11.0
11,04,1996,11.4
11,05,1996,12.25
11,06,1996,10.25
11,07,1996,11.4
11,08,1996,12.38
11,09,1996,12.98
11,10,1996,12.49
11,11,1996,14.66
11,12,1996,15.13
11,13,1996,13.7
11,14,1996,11.5
11,15,1996,10.0
11,16,1996,9.0
11,17,1996,10.0
11,18,1996,12.07
11,19,1996,12.71
11,20,1996,12.5
11,21,1996,13.21
11,22,1996,12.0
11,23,1996,10.0
11,24,1996,9.25
11,25,1996,10.75
11,26,1996,10.0
11,27,1996,8.5
11,28,1996,8.25
11,29,1996,6.5
11,30,1996,4.36
12,01,1996,8.0
12,02,1996,6.79
12,03,1996,7.53
12,04,1996,6.86
12,05,1996,7.93
12,06,1996,7.29
12,07,1996,10.41
12,08,1996,11.65
12,09,1996,11.5
12,10,1996,10.25
12,11,1996,10.0
12,12,1996,11.0
12,13,1996,11.5
12,14,1996,10.5
12,15,1996,9.5
12,16,1996,9.0
12,17,1996,7.5
12,18,1996,7.5
12,19,1996,6.0
12,20,1996,6.14
12,21,1996,6.09
12,22,1996,6.3
12,23,1996,7.29
12,24,1996,6.29
12,25,1996,4.6
12,26,1996,7.11
12,27,1996,7.5
12,28,1996,8.75
12,29,1996,9.25
12,30,1996,8.75
12,31,1996,10.0
01,01,1997,11.0
01,02,1997,11.0
01,03,1997,11.0
01,04,1997,10.0
01,05,1997,7.5
01,06,1997,2.91
01,07,1997,2.28
01,08,1997,2.65
01,09,1997,3.77
01,10,1997,4.15
01,11,1997,5.08
01,12,1997,4.38
01,13,1997,5.5
01,14,1997,6.75
01,15,1997,7.0
01,16,1997,5.62
01,17,1997,6.41
01,18,1997,6.25
01,19,1997,10.0
01,20,1997,9.5
01,21,1997,7.5
01,22,1997,6.11
01,23,1997,7.11
01,24,1997,7.93
01,25,1997,9.75
01,26,1997,9.0
01,27,1997,9.25
01,28,1997,10.75
01,29,1997,8.5
01,30,1997,12.5
01,31,1997,9.25
02,01,1997,8.0
02,02,1997,9.5
02,03,1997,9.25
02,04,1997,8.5
02,05,1997,9.25
02,06,1997,7.11
02,07,1997,6.45
02,08,1997,7.11
02,09,1997,6.04
02,10,1997,7.5
02,11,1997,4.6
02,12,1997,6.17
02,13,1997,6.11
02,14,1997,7.79
02,15,1997,10.66
02,16,1997,12.47
02,17,1997,11.0
02,18,1997,6.25
02,19,1997,7.11
02,20,1997,7.79
02,21,1997,8.54
02,22,1997,8.27
02,23,1997,8.5
02,24,1997,8.5
02,25,1997,3.15
02,26,1997,3.94
02,27,1997,3.18
02,28,1997,4.75
03,01,1997,4.75
03,02,1997,8.5
03,03,1997,9.34
03,04,1997,10.25
03,05,1997,10.74
03,06,1997,10.41
03,07,1997,10.9
03,08,1997,9.75
03,09,1997,11.52
03,10,1997,12.99
03,11,1997,12.74
03,12,1997,12.99
03,13,1997,13.22
03,14,1997,13.21
03,15,1997,13.47
03,16,1997,14.67
03,17,1997,13.7
03,18,1997,13.7
03,19,1997,17.67
03,20,1997,18.56
03,21,1997,14.55
03,22,1997,15.16
03,23,1997,14.92
03,24,1997,12.5
03,25,1997,13.0
03,26,1997,12.0
03,27,1997,10.5
03,28,1997,11.5
03,29,1997,12.89
03,30,1997,12.0
03,31,1997,13.0
04,01,1997,11.5
04,02,1997,10.0
04,03,1997,5.5
04,04,1997,3.64
04,05,1997,6.5
04,06,1997,9.5
04,07,1997,10.5
04,08,1997,12.4
04,09,1997,12.89
04,10,1997,10.0
04,11,1997,9.0
04,12,1997,10.0
04,13,1997,10.0
04,14,1997,11.4
04,15,1997,13.11
04,16,1997,12.56
04,17,1997,12.01
04,18,1997,13.96
04,19,1997,14.18
04,20,1997,14.94
04,21,1997,15.4
04,22,1997,15.6
04,23,1997,15.16
04,24,1997,14.88
04,25,1997,10.5
04,26,1997,12.5
04,27,1997,14.44
04,28,1997,14.92
04,29,1997,14.44
04,30,1997,14.92
05,01,1997,15.13
05,02,1997,15.13
05,03,1997,16.37
05,04,1997,16.19
05,05,1997,16.9
05,06,1997,16.82
05,07,1997,17.14
05,08,1997,17.54
05,09,1997,17.14
05,10,1997,16.93
05,11,1997,18.56
05,12,1997,17.13
05,13,1997,16.98
05,14,1997,15.87
05,15,1997,16.81
05,16,1997,17.97
05,17,1997,18.31
05,18,1997,18.17
05,19,1997,18.09
05,20,1997,18.09
05,21,1997,17.25
05,22,1997,17.25
05,23,1997,17.13
05,24,1997,16.98
05,25,1997,16.61
05,26,1997,15.13
05,27,1997,16.5
05,28,1997,17.62
05,29,1997,17.93
05,30,1997,17.62
05,31,1997,17.44
06,01,1997,17.81
06,02,1997,18.73
06,03,1997,18.0
06,04,1997,18.47
06,05,1997,18.43
06,06,1997,16.36
06,07,1997,14.38
06,08,1997,15.6
06,09,1997,16.5
06,10,1997,17.14
06,11,1997,17.36
06,12,1997,17.99
06,13,1997,17.56
06,14,1997,16.35
06,15,1997,16.68
06,16,1997,15.17
06,17,1997,16.53
06,18,1997,17.65
06,19,1997,18.06
06,20,1997,18.77
06,21,1997,18.73
06,22,1997,18.73
06,23,1997,18.47
06,24,1997,17.69
06,25,1997,18.73
06,26,1997,19.1
06,27,1997,19.03
06,28,1997,18.85
06,29,1997,18.17
06,30,1997,19.1
07,01,1997,19.17
07,02,1997,19.4
07,03,1997,19.65
07,04,1997,19.64
07,05,1997,19.52
07,06,1997,19.66
07,07,1997,18.77
07,08,1997,19.11
07,09,1997,19.06
07,10,1997,19.37
07,11,1997,19.05
07,12,1997,18.06
07,13,1997,18.15
07,14,1997,18.85
07,15,1997,19.13
07,16,1997,19.66
07,17,1997,19.66
07,18,1997,18.68
07,19,1997,19.06
07,20,1997,18.93
07,21,1997,17.34
07,22,1997,17.54
07,23,1997,18.86
07,24,1997,19.17
07,25,1997,19.88
07,26,1997,16.98
07,27,1997,18.63
07,28,1997,19.35
07,29,1997,18.63
07,30,1997,19.03
07,31,1997,19.41
08,01,1997,19.88
08,02,1997,19.67
08,03,1997,19.65
08,04,1997,19.67
08,05,1997,19.39
08,06,1997,19.37
08,07,1997,17.94
08,08,1997,18.6
08,09,1997,18.21
08,10,1997,18.63
08,11,1997,18.25
08,12,1997,19.03
08,13,1997,19.42
08,14,1997,19.65
08,15,1997,16.06
08,16,1997,18.04
08,17,1997,18.93
08,18,1997,18.98
08,19,1997,19.25
08,20,1997,19.63
08,21,1997,18.71
08,22,1997,19.16
08,23,1997,19.71
08,24,1997,19.86
08,25,1997,19.67
08,26,1997,18.68
08,27,1997,17.36
08,28,1997,18.91
08,29,1997,16.68
08,30,1997,18.17
08,31,1997,18.93
09,01,1997,18.63
09,02,1997,17.99
09,03,1997,18.73
09,04,1997,19.37
09,05,1997,19.03
09,06,1997,18.56
09,07,1997,18.63
09,08,1997,18.68
09,09,1997,18.21
09,10,1997,17.56
09,11,1997,17.86
09,12,1997,19.03
09,13,1997,18.98
09,14,1997,19.03
09,15,1997,19.35
09,16,1997,19.4
09,17,1997,19.67
09,18,1997,19.89
09,19,1997,19.67
09,20,1997,19.4
09,21,1997,19.63
09,22,1997,18.98
09,23,1997,18.56
09,24,1997,18.03
09,25,1997,18.73
09,26,1997,18.17
09,27,1997,17.86
09,28,1997,17.54
09,29,1997,18.31
09,30,1997,19.03
10,01,1997,19.1
10,02,1997,19.06
10,03,1997,19.35
10,04,1997,19.03
10,05,1997,18.25
10,06,1997,18.63
10,07,1997,18.62
10,08,1997,16.98
10,09,1997,16.72
10,10,1997,16.5
10,11,1997,16.06
10,12,1997,16.72
10,13,1997,14.56
10,14,1997,15.44
10,15,1997,16.4
10,16,1997,17.04
10,17,1997,16.5
10,18,1997,15.47
10,19,1997,15.31
10,20,1997,15.77
10,21,1997,15.87
10,22,1997,14.0
10,23,1997,12.5
10,24,1997,12.5
10,25,1997,12.5
10,26,1997,10.41
10,27,1997,10.5
10,28,1997,12.89
10,29,1997,14.19
10,30,1997,14.18
10,31,1997,13.91
11,01,1997,14.38
11,02,1997,14.56
11,03,1997,14.72
11,04,1997,14.38
11,05,1997,13.59
11,06,1997,11.5
11,07,1997,13.7
11,08,1997,13.7
11,09,1997,15.0
11,10,1997,13.5
11,11,1997,13.5
11,12,1997,11.0
11,13,1997,9.5
11,14,1997,9.5
11,15,1997,9.5
11,16,1997,9.1
11,17,1997,8.6
11,18,1997,10.0
11,19,1997,10.41
11,20,1997,11.4
11,21,1997,11.0
11,22,1997,11.0
11,23,1997,11.4
11,24,1997,13.7
11,25,1997,14.26
11,26,1997,12.89
11,27,1997,11.0
11,28,1997,7.11
11,29,1997,8.1
11,30,1997,5.5
12,01,1997,6.0
12,02,1997,5.12
12,03,1997,7.5
12,04,1997,8.5
12,05,1997,8.1
12,06,1997,6.5
12,07,1997,8.0
12,08,1997,8.5
12,09,1997,5.5
12,10,1997,2.57
12,11,1997,3.4
12,12,1997,3.15
12,13,1997,5.15
12,14,1997,7.99
12,15,1997,7.01
12,16,1997,7.01
12,17,1997,7.78
12,18,1997,7.29
12,19,1997,6.0
12,20,1997,5.0
12,21,1997,4.35
12,22,1997,3.5
12,23,1997,2.57
12,24,1997,3.32
12,25,1997,2.57
12,26,1997,1.75
12,27,1997,4.69
12,28,1997,5.56
12,29,1997,5.33
12,30,1997,6.5
12,31,1997,7.5
01,01,1998,11.0
01,02,1998,9.5
01,03,1998,8.5
01,04,1998,8.5
01,05,1998,6.0
01,06,1998,4.13
01,07,1998,5.34
01,08,1998,5.56
01,09,1998,6.61
01,10,1998,6.61
01,11,1998,6.11
01,12,1998,6.61
01,13,1998,6.5
01,14,1998,6.79
01,15,1998,7.6
01,16,1998,8.27
01,17,1998,10.5
01,18,1998,11.4
01,19,1998,9.5
01,20,1998,7.0
01,21,1998,6.5
01,22,1998,7.6
01,23,1998,8.1
01,24,1998,7.29
01,25,1998,8.76
01,26,1998,10.74
01,27,1998,11.0
01,28,1998,10.0
01,29,1998,9.0
01,30,1998,7.0
01,31,1998,7.11
02,01,1998,8.5
02,02,1998,8.5
02,03,1998,8.5
02,04,1998,5.5
02,05,1998,6.11
02,06,1998,6.79
02,07,1998,8.0
02,08,1998,7.5
02,09,1998,7.5
02,10,1998,6.61
02,11,1998,7.11
02,12,1998,7.6
02,13,1998,7.0
02,14,1998,8.0
02,15,1998,6.0
02,16,1998,4.35
02,17,1998,3.0
02,18,1998,4.35
02,19,1998,6.5
02,20,1998,6.0
02,21,1998,4.4
02,22,1998,7.6
02,23,1998,10.9
02,24,1998,8.0
02,25,1998,5.12
02,26,1998,5.08
02,27,1998,6.61
02,28,1998,7.6
03,01,1998,7.78
03,02,1998,9.1
03,03,1998,10.0
03,04,1998,10.5
03,05,1998,9.0
03,06,1998,10.0
03,07,1998,7.0
03,08,1998,7.01
03,09,1998,9.1
03,10,1998,10.0
03,11,1998,11.0
03,12,1998,11.0
03,13,1998,11.5
03,14,1998,9.5
03,15,1998,7.0
03,16,1998,8.0
03,17,1998,9.5
03,18,1998,10.5
03,19,1998,11.9
03,20,1998,12.0
03,21,1998,11.73
03,22,1998,14.34
03,23,1998,14.87
03,24,1998,14.38
03,25,1998,15.4
03,26,1998,8.5
03,27,1998,9.0
03,28,1998,8.75
03,29,1998,7.0
03,30,1998,4.63
03,31,1998,5.5
04,01,1998,6.61
04,02,1998,9.0
04,03,1998,10.41
04,04,1998,10.5
04,05,1998,10.0
04,06,1998,9.0
04,07,1998,8.5
04,08,1998,10.9
04,09,1998,12.26
04,10,1998,12.74
04,11,1998,13.7
04,12,1998,10.0
04,13,1998,9.5
04,14,1998,10.5
04,15,1998,8.5
04,16,1998,9.0
04,17,1998,10.5
04,18,1998,12.22
04,19,1998,13.22
04,20,1998,14.72
04,21,1998,15.5
04,22,1998,15.87
04,23,1998,15.75
04,24,1998,15.31
04,25,1998,13.5
04,26,1998,null
04,27,1998,null
04,28,1998,null
04,29,1998,null
04,30,1998,null
05,01,1998,null
05,02,1998,null
05,03,1998,null
05,04,1998,null
05,05,1998,null
05,06,1998,null
05,07,1998,null
05,08,1998,null
05,09,1998,null
05,10,1998,null
05,11,1998,14.44
05,12,1998,13.55
05,13,1998,12.64
05,14,1998,12.71
05,15,1998,14.64
05,16,1998,15.17
05,17,1998,16.9
05,18,1998,17.02
05,19,1998,17.22
05,20,1998,17.72
05,21,1998,17.25
05,22,1998,17.03
05,23,1998,15.02
05,24,1998,15.62
05,25,1998,15.54
05,26,1998,14.85
05,27,1998,15.1
05,28,1998,16.25
05,29,1998,17.38
05,30,1998,16.67
05,31,1998,17.3
06,01,1998,17.53
06,02,1998,17.74
06,03,1998,17.77
06,04,1998,16.15
06,05,1998,15.84
06,06,1998,15.93
06,07,1998,16.81
06,08,1998,15.93
06,09,1998,15.77
06,10,1998,16.9
06,11,1998,16.46
06,12,1998,16.99
06,13,1998,17.38
06,14,1998,17.65
06,15,1998,17.34
06,16,1998,16.88
06,17,1998,17.93
06,18,1998,17.56
06,19,1998,17.61
06,20,1998,18.41
06,21,1998,19.19
06,22,1998,18.49
06,23,1998,18.83
06,24,1998,18.92
06,25,1998,19.18
06,26,1998,19.32
06,27,1998,19.03
06,28,1998,19.18
06,29,1998,19.45
06,30,1998,19.18
07,01,1998,19.3
07,02,1998,19.45
07,03,1998,19.57
07,04,1998,19.33
07,05,1998,19.61
07,06,1998,19.17
07,07,1998,18.68
07,08,1998,18.88
07,09,1998,19.89
07,10,1998,20.0
07,11,1998,20.0
07,12,1998,19.13
07,13,1998,19.13
07,14,1998,19.22
07,15,1998,19.9
07,16,1998,19.7
07,17,1998,19.8
07,18,1998,19.88
07,19,1998,16.98
07,20,1998,18.03
07,21,1998,18.17
07,22,1998,18.36
07,23,1998,18.65
07,24,1998,19.06
07,25,1998,18.54
07,26,1998,19.46
07,27,1998,19.67
07,28,1998,18.94
07,29,1998,18.28
07,30,1998,19.15
07,31,1998,19.33
08,01,1998,18.88
08,02,1998,18.88
08,03,1998,18.83
08,04,1998,19.67
08,05,1998,17.52
08,06,1998,18.41
08,07,1998,18.81
08,08,1998,18.98
08,09,1998,18.91
08,10,1998,18.77
08,11,1998,17.86
08,12,1998,18.9
08,13,1998,18.73
08,14,1998,18.92
08,15,1998,18.73
08,16,1998,18.37
08,17,1998,18.09
08,18,1998,18.21
08,19,1998,18.37
08,20,1998,18.53
08,21,1998,19.68
08,22,1998,19.79
08,23,1998,19.68
08,24,1998,19.03
08,25,1998,19.05
08,26,1998,19.11
08,27,1998,19.55
08,28,1998,19.68
08,29,1998,19.32
08,30,1998,19.17
08,31,1998,19.31
09,01,1998,19.45
09,02,1998,17.56
09,03,1998,17.89
09,04,1998,18.6
09,05,1998,18.62
09,06,1998,19.0
09,07,1998,18.83
09,08,1998,17.99
09,09,1998,17.9
09,10,1998,18.79
09,11,1998,18.73
09,12,1998,18.94
09,13,1998,18.77
09,14,1998,19.26
09,15,1998,19.25
09,16,1998,19.43
09,17,1998,19.39
09,18,1998,18.37
09,19,1998,18.31
09,20,1998,18.93
09,21,1998,18.41
09,22,1998,17.72
09,23,1998,16.88
09,24,1998,16.35
09,25,1998,16.56
09,26,1998,16.35
09,27,1998,16.51
09,28,1998,18.16
09,29,1998,17.97
09,30,1998,17.93
10,01,1998,17.61
10,02,1998,16.56
10,03,1998,17.09
10,04,1998,18.13
10,05,1998,17.46
10,06,1998,16.56
10,07,1998,16.72
10,08,1998,16.9
10,09,1998,17.62
10,10,1998,17.69
10,11,1998,17.14
10,12,1998,17.42
10,13,1998,16.82
10,14,1998,17.26
10,15,1998,16.13
10,16,1998,14.66
10,17,1998,14.18
10,18,1998,13.54
10,19,1998,14.01
10,20,1998,15.17
10,21,1998,17.35
10,22,1998,17.34
10,23,1998,18.02
10,24,1998,17.93
10,25,1998,17.57
10,26,1998,16.82
10,27,1998,15.77
10,28,1998,16.15
10,29,1998,14.75
10,30,1998,12.0
10,31,1998,10.5
11,01,1998,12.85
11,02,1998,13.11
11,03,1998,12.96
